Invoice Date,100,203,204,205,206,207
2019-07-10,343.0,65.0,55.0,62.0,153.0,222.0
2019-07-11,540.0,44.0,68.0,62.0,136.0,235.0
2019-07-12,133.0,45.0,53.0,33.0,88.0,246.0
2019-07-15,602.0,31.0,196.0,75.0,96.0,291.0
2019-07-16,489.0,29.0,130.0,91.0,71.0,274.0
2019-07-17,676.0,34.0,78.0,59.0,115.0,236.0
2019-07-18,476.0,66.0,45.0,957.0,96.0,247.0
2019-07-19,754.0,48.0,302.0,96.0,341.0,222.0
2019-07-22,606.0,67.0,30.0,102.0,249.0,240.0
2019-07-23,725.0,39.0,60.0,86.0,233.0,200.0
2019-07-24,619.0,156.0,90.0,312.0,201.0,193.0
2019-07-25,721.0,40.0,50.0,102.0,603.0,214.0
2019-07-26,476.0,11.0,48.0,51.0,114.0,148.0
2019-07-29,46.0,7.0,34.0,35.0,35.0,124.0
2019-07-30,144.0,54.0,50.0,36.0,46.0,282.0
2019-07-31,255.0,32.0,49.0,49.0,27.0,195.0
2019-08-01,483.0,55.0,97.0,279.0,61.0,209.0
2019-08-02,492.0,66.0,331.0,68.0,32.0,193.0
2019-08-05,467.0,34.0,35.0,76.0,195.0,244.0
2019-08-06,838.0,30.0,45.0,70.0,41.0,226.0
2019-08-07,300.0,41.0,118.0,51.0,84.0,286.0
2019-08-08,812.0,25.0,47.0,91.0,58.0,259.0
2019-08-09,488.0,26.0,62.0,50.0,180.0,233.0
2019-08-12,286.0,33.0,62.0,794.0,54.0,198.0
2019-08-13,259.0,43.0,62.0,50.0,18.0,234.0
2019-08-14,264.0,26.0,200.0,54.0,5.0,210.0
2019-08-15,381.0,82.0,53.0,,,173.0
2019-08-16,520.0,23.0,74.0,51.0,3.0,208.0
2019-08-19,568.0,113.0,40.0,84.0,99.0,183.0
2019-08-20,942.0,59.0,36.0,66.0,25.0,200.0
2019-08-21,669.0,69.0,326.0,76.0,162.0,211.0
2019-08-22,1121.0,89.0,109.0,82.0,38.0,178.0
2019-08-23,805.0,93.0,63.0,106.0,56.0,197.0
2019-08-26,249.0,32.0,7.0,32.0,84.0,200.0
2019-08-27,175.0,56.0,40.0,42.0,28.0,246.0
2019-08-28,120.0,35.0,37.0,54.0,23.0,196.0
2019-08-29,368.0,28.0,44.0,40.0,40.0,207.0
2019-08-30,141.0,26.0,191.0,44.0,32.0,238.0
2019-09-01,,56.0,48.0,101.0,,
2019-09-02,579.0,43.0,41.0,55.0,64.0,241.0
2019-09-03,592.0,40.0,63.0,62.0,135.0,237.0
2019-09-04,400.0,44.0,116.0,68.0,58.0,255.0
2019-09-05,304.0,72.0,47.0,78.0,35.0,280.0
2019-09-06,653.0,34.0,49.0,98.0,86.0,207.0
2019-09-09,441.0,88.0,33.0,183.0,65.0,254.0
2019-09-10,407.0,79.0,76.0,219.0,232.0,252.0
2019-09-11,396.0,418.0,70.0,1121.0,97.0,260.0
2019-09-12,210.0,490.0,45.0,115.0,144.0,251.0
2019-09-13,760.0,60.0,77.0,93.0,134.0,262.0
2019-09-16,555.0,42.0,44.0,135.0,111.0,241.0
